figure	function	call	n	run	seconds	bytes	language	version
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	300000	2	0.233550071716309	106598400	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	300000	3	0.233173131942749	106598400	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	300000	4	0.230692148208618	106598400	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	300000	5	0.229641914367676	106598400	Stats::LikeR	0.321
io	read_table (csv, hoa)	read_table('mix.csv', 'output.type' => 'hoa')	300000	6	0.228836059570312	106598400	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	300000	0	0.427448987960815	256966656	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	300000	1	0.434547185897827	256966656	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	300000	2	0.438668966293335	256966656	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	300000	3	0.437268972396851	256966656	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	300000	4	0.441064119338989	256966656	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	300000	5	0.436865091323853	256966656	Stats::LikeR	0.321
io	read_table (xlsx)	read_table('mix.xlsx')	300000	6	0.436908006668091	256966656	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	300000	0	0.0790231227874756	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	300000	1	0.0803849697113037	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	300000	2	0.0775458812713623	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	300000	3	0.077197790145874	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	300000	4	0.0779519081115723	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	300000	5	0.0813698768615723	0	Stats::LikeR	0.321
io	write_table (csv, hoa)	write_table($hoa, file, 'row.names' => 0)	300000	6	0.0784189701080322	0	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	300000	0	0.0805978775024414	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	300000	1	0.08024001121521	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	300000	2	0.0793719291687012	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	300000	3	0.10204005241394	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	300000	4	0.084636926651001	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	300000	5	0.077880859375	4096	Stats::LikeR	0.321
io	write_table (tsv, hoa)	"write_table($hoa, file, sep => ""\t"", 'row.names' => 0)"	300000	6	0.0787990093231201	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	300000	0	0.0580618381500244	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	300000	1	0.0583410263061523	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	300000	2	0.0580751895904541	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	300000	3	0.0582120418548584	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	300000	4	0.0581610202789307	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	300000	5	0.0577728748321533	4096	Stats::LikeR	0.321
io	write_table (csv, aoa)	write_table($aoa, file, 'row.names' => 0)	300000	6	0.0579700469970703	4096	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	300000	0	0.103691101074219	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	300000	1	0.0975899696350098	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	300000	2	0.0969491004943848	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	300000	3	0.0966649055480957	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	300000	4	0.0963671207427979	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	300000	5	0.0997891426086426	0	Stats::LikeR	0.321
io	write_table (csv, row.names)	write_table($hoa, file, 'row.names' => 1)	300000	6	0.100826025009155	0	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	300000	0	0.618372201919556	294735872	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	300000	1	0.591580867767334	294735872	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	300000	2	0.592582941055298	294735872	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	300000	3	0.60568904876709	294735872	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	300000	4	0.593132019042969	294735872	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	300000	5	0.599397897720337	294735872	Stats::LikeR	0.321
io	write_table (xlsx, hoa)	write_table($hoa, file.xlsx, 'row.names' => 0)	300000	6	0.887660026550293	294735872	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	1000	0	0.000100990136464437	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	1000	1	0.00010409951210022	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	1000	2	0.000111877918243408	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	1000	3	9.57250595092773e-05	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	1000	4	9.88907284206814e-05	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	1000	5	0.000103235244750977	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	1000	6	9.91026560465495e-05	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	1000	0	2.25101505313908e-06	4096	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	1000	1	2.2682335858788e-06	4096	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	1000	2	2.136057858014e-06	4096	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	1000	3	2.0833242507208e-06	4096	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	1000	4	2.06476602798853e-06	4096	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	1000	5	2.16206933698084e-06	4096	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	1000	6	2.10744994027274e-06	4096	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	1000	0	6.29266103108724e-05	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	1000	1	5.28097152709961e-05	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	1000	2	5.61538495515522e-05	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	1000	3	5.3430858411287e-05	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	1000	4	5.14733163934005e-05	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	1000	5	5.15580177307129e-05	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	1000	6	5.49994016948499e-05	0	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	1000	0	0.000506321589152018	118784	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	1000	1	0.000490268071492513	118784	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	1000	2	0.000503937403361003	118784	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	1000	3	0.000488042831420898	118784	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	1000	4	0.000554641087849935	118784	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	1000	5	0.000595450401306152	118784	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	1000	6	0.000582456588745117	118784	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	1000	0	2.46391921746926e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	1000	1	3.90768051147461e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	1000	2	3.78290812174479e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	1000	3	2.45642306199714e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	1000	4	2.44594011150423e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	1000	5	2.59973564926459e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	1000	6	2.75391251293581e-05	0	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	1000	0	0.000208806991577148	114688	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	1000	1	0.000200578144618443	114688	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	1000	2	0.00020599365234375	114688	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	1000	3	0.000199884176254272	114688	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	1000	4	0.000198006629943848	114688	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	1000	5	0.000200850622994559	114688	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	1000	6	0.000330972671508789	114688	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	1000	0	1.7028105886359e-05	16384	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	1000	1	1.63634618123372e-05	16384	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	1000	2	1.64446077848736e-05	16384	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	1000	3	1.67221858583648e-05	16384	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	1000	4	2.90045371422401e-05	16384	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	1000	5	1.97013219197591e-05	16384	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	1000	6	3.31298164699389e-05	16384	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	1000	0	3.44239748441256e-05	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	1000	1	3.49680582682292e-05	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	1000	2	3.49324325035358e-05	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	1000	3	6.67742320469448e-05	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	1000	4	6.09984764685998e-05	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	1000	5	3.50872675577799e-05	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	1000	6	3.37998072306315e-05	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	3000	0	0.000538269678751628	65536	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	3000	1	0.000409483909606934	65536	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	3000	2	0.000395298004150391	65536	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	3000	3	0.000611960887908936	65536	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	3000	4	0.000418345133463542	65536	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	3000	5	0.00065302848815918	65536	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	3000	6	0.000416676203409831	65536	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	3000	0	2.7936080406452e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	3000	1	3.00873880800994e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	3000	2	2.48432159423828e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	3000	3	2.3353099822998e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	3000	4	2.28766005048868e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	3000	5	2.50989740545099e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	3000	6	2.54024158824574e-06	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	3000	0	0.000212311744689941	28672	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	3000	1	0.00032038688659668	28672	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	3000	2	0.000222396850585937	28672	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	3000	3	0.000221831457955497	28672	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	3000	4	0.000208854675292969	28672	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	3000	5	0.000212430953979492	28672	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	3000	6	0.000210455485752651	28672	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	3000	0	0.00189590454101562	462848	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	3000	1	0.00183606147766113	462848	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	3000	2	0.00199699401855469	462848	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	3000	3	0.00197505950927734	462848	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	3000	4	0.00188207626342773	462848	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	3000	5	0.00248980522155762	462848	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	3000	6	0.00174593925476074	462848	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	3000	0	7.31804791618796e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	3000	1	8.11152988009983e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	3000	2	7.83205032348633e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	3000	3	8.21087095472548e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	3000	4	7.27804083573191e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	3000	5	8.01787656896255e-05	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	3000	6	7.87840949164497e-05	0	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	3000	0	0.00073397159576416	241664	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	3000	1	0.000782966613769531	241664	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	3000	2	0.00083470344543457	241664	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	3000	3	0.000735998153686523	241664	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	3000	4	0.000711997350056966	241664	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	3000	5	0.000736316045125326	241664	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	3000	6	0.000715970993041992	241664	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	3000	0	9.52561696370443e-05	69632	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	3000	1	0.000110248724619548	69632	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	3000	2	0.00010075935950646	69632	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	3000	3	9.85009329659598e-05	69632	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	3000	4	0.000101719583783831	69632	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	3000	5	9.56058502197266e-05	69632	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	3000	6	0.000102659066518148	69632	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	3000	0	0.000146913528442383	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	3000	1	0.000143918124112216	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	3000	2	0.000133885277642144	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	3000	3	0.000112165104259144	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	3000	4	0.000134891933865017	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	3000	5	0.000148987770080566	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	3000	6	0.000111917654673258	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	10000	0	0.00153207778930664	126976	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	10000	1	0.00160980224609375	126976	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	10000	2	0.00157499313354492	126976	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	10000	3	0.00174617767333984	126976	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	10000	4	0.00290799140930176	126976	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	10000	5	0.00140142440795898	126976	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	10000	6	0.00172615051269531	126976	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	10000	0	2.19563253564772e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	10000	1	2.21490859985352e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	10000	2	2.16484069824219e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	10000	3	2.05516815185547e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	10000	4	1.97052955627441e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	10000	5	2.03490257263184e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	10000	6	1.96064219755285e-06	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	10000	0	0.000488360722859701	126976	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	10000	1	0.000465989112854004	126976	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	10000	2	0.000462690989176432	126976	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	10000	3	0.000461657842000326	126976	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	10000	4	0.000504652659098307	126976	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	10000	5	0.000541051228841146	126976	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	10000	6	0.000463326772054036	126976	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	10000	0	0.00846600532531738	1679360	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	10000	1	0.00817203521728516	1679360	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	10000	2	0.00857019424438477	1679360	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	10000	3	0.00725388526916504	1679360	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	10000	4	0.00759315490722656	1679360	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	10000	5	0.00758814811706543	1679360	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	10000	6	0.00984287261962891	1679360	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	10000	0	0.000276374816894531	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	10000	1	0.000255823135375977	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	10000	2	0.000275802612304687	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	10000	3	0.000286769866943359	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	10000	4	0.000253637631734212	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	10000	5	0.000266218185424805	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	10000	6	0.000249283654349191	0	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	10000	0	0.00244903564453125	1175552	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	10000	1	0.00238800048828125	1175552	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	10000	2	0.00245785713195801	1175552	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	10000	3	0.00252103805541992	1175552	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	10000	4	0.00261783599853516	1175552	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	10000	5	0.00249886512756348	1175552	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	10000	6	0.00258684158325195	1175552	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	10000	0	0.000327157974243164	122880	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	10000	1	0.000330209732055664	122880	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	10000	2	0.000342178344726563	122880	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	10000	3	0.000333786010742188	122880	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	10000	4	0.000342249870300293	122880	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	10000	5	0.000339269638061523	122880	Stats::LikeR	0.321
frame	transpose	transpose($aoa)	10000	6	0.00052952766418457	122880	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	10000	0	0.000332474708557129	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	10000	1	0.000316977500915527	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	10000	2	0.000333487987518311	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	10000	3	0.000320494174957275	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	10000	4	0.000327765941619873	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	10000	5	0.000861048698425293	0	Stats::LikeR	0.321
frame	aoh2hoa	aoh2hoa($aoh)	10000	6	0.000308752059936523	0	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	30000	0	0.00596404075622559	536576	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	30000	1	0.00502705574035645	536576	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	30000	2	0.00528311729431152	536576	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	30000	3	0.00523090362548828	536576	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	30000	4	0.00517797470092773	536576	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	30000	5	0.00607013702392578	536576	Stats::LikeR	0.321
frame	filter	filter($df, col('x') > 0)	30000	6	0.00618696212768555	536576	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	30000	0	2.30589909340019e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	30000	1	2.24825483641473e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	30000	2	2.0767170223382e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	30000	3	2.02536582946777e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	30000	4	1.94618604841275e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	30000	5	1.99463849510651e-06	0	Stats::LikeR	0.321
frame	select_cols	select_cols($df, ['x','cat1'])	30000	6	1.99229128447621e-06	0	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	30000	0	0.001151442527771	212992	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	30000	1	0.00113797187805176	212992	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	30000	2	0.00125551223754883	212992	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	30000	3	0.00117254257202148	212992	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	30000	4	0.00115299224853516	212992	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	30000	5	0.00116348266601562	212992	Stats::LikeR	0.321
frame	group_by + mean	group_by + mean	30000	6	0.00114500522613525	212992	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	30000	0	0.0278170108795166	5312512	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	30000	1	0.0284969806671143	5312512	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	30000	2	0.0295939445495605	5312512	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	30000	3	0.0253090858459473	5312512	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	30000	4	0.0256209373474121	5312512	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	30000	5	0.0260870456695557	5312512	Stats::LikeR	0.321
frame	merge	merge($df_id, $df_id, how => 'inner', on => 'id')	30000	6	0.0270202159881592	5312512	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	30000	0	0.000756661097208659	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	30000	1	0.000714302062988281	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	30000	2	0.000716924667358398	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	30000	3	0.000731309254964193	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	30000	4	0.000718355178833008	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	30000	5	0.000739971796671549	0	Stats::LikeR	0.321
frame	value_counts	value_counts($df, 'cat1')	30000	6	0.000704606374104818	0	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	30000	0	0.00982499122619629	2703360	Stats::LikeR	0.321
frame	drop_duplicates	drop_duplicates($df)	30000	1	0.00908207893371582	2703360	Stats::LikeR	0.321
